Date,Product_ID,Product_Name,Category,Sales_Quantity,Price,Current_Stock,Month,DayOfWeek,Season
2025-01-19,P003,Headphones,Accessories,200,2500,858,1,Sunday,Winter
2025-01-19,P004,Keyboard,Accessories,180,1500,422,1,Sunday,Winter
2025-01-19,P005,Mouse,Accessories,172,800,553,1,Sunday,Winter
2025-01-19,P006,Monitor,Electronics,233,12000,624,1,Sunday,Winter
2025-01-19,P007,Printer,Office Equipment,121,15000,337,1,Sunday,Winter
2025-01-19,P008,Tablet,Electronics,194,18000,434,1,Sunday,Winter
2025-01-19,P009,Smartwatch,Electronics,166,5000,921,1,Sunday,Winter
2025-01-19,P010,Camera,Electronics,153,30000,397,1,Sunday,Winter
2025-01-19,P011,Speaker,Accessories,233,3500,505,1,Sunday,Winter
2025-01-19,P012,Router,Networking,65,2500,302,1,Sunday,Winter
2025-01-19,P013,SSD,Storage,107,4500,391,1,Sunday,Winter
2025-01-19,P014,Hard Disk,Storage,71,4000,828,1,Sunday,Winter
2025-01-19,P015,USB Drive,Storage,50,700,267,1,Sunday,Winter
2025-01-19,P016,Power Bank,Accessories,186,1200,667,1,Sunday,Winter
2025-01-19,P017,Microphone,Accessories,247,2800,1015,1,Sunday,Winter
2025-01-19,P018,Projector,Office Equipment,114,35000,299,1,Sunday,Winter
2025-01-19,P019,Gaming Console,Electronics,101,45000,961,1,Sunday,Winter
2025-01-19,P020,Webcam,Accessories,232,2200,1084,1,Sunday,Winter
2025-01-20,P001,Laptop,Electronics,185,55000,428,1,Monday,Winter
2025-01-20,P002,Smartphone,Electronics,56,25000,1159,1,Monday,Winter
2025-01-20,P003,Headphones,Accessories,138,2500,385,1,Monday,Winter
2025-01-20,P004,Keyboard,Accessories,105,1500,947,1,Monday,Winter
2025-01-20,P005,Mouse,Accessories,60,800,1140,1,Monday,Winter
2025-01-20,P006,Monitor,Electronics,52,12000,884,1,Monday,Winter
2025-01-20,P007,Printer,Office Equipment,111,15000,918,1,Monday,Winter
2025-01-20,P008,Tablet,Electronics,149,18000,983,1,Monday,Winter
2025-01-20,P009,Smartwatch,Electronics,157,5000,258,1,Monday,Winter
2025-01-20,P010,Camera,Electronics,90,30000,462,1,Monday,Winter
2025-01-20,P011,Speaker,Accessories,72,3500,1046,1,Monday,Winter
2025-01-20,P012,Router,Networking,122,2500,263,1,Monday,Winter
2025-01-20,P013,SSD,Storage,140,4500,959,1,Monday,Winter
2025-01-20,P014,Hard Disk,Storage,206,4000,1189,1,Monday,Winter
2025-01-20,P015,USB Drive,Storage,92,700,666,1,Monday,Winter
2025-01-20,P016,Power Bank,Accessories,76,1200,633,1,Monday,Winter
2025-01-20,P017,Microphone,Accessories,124,2800,615,1,Monday,Winter
2025-01-20,P018,Projector,Office Equipment,159,35000,676,1,Monday,Winter
2025-01-20,P019,Gaming Console,Electronics,218,45000,995,1,Monday,Winter
2025-01-20,P020,Webcam,Accessories,132,2200,822,1,Monday,Winter
2025-01-21,P001,Laptop,Electronics,136,55000,752,1,Tuesday,Winter
2025-01-21,P002,Smartphone,Electronics,142,25000,879,1,Tuesday,Winter
2025-01-21,P003,Headphones,Accessories,223,2500,1061,1,Tuesday,Winter
2025-01-21,P004,Keyboard,Accessories,157,1500,1080,1,Tuesday,Winter
2025-01-21,P005,Mouse,Accessories,103,800,917,1,Tuesday,Winter
2025-01-21,P006,Monitor,Electronics,58,12000,1058,1,Tuesday,Winter
2025-01-21,P007,Printer,Office Equipment,110,15000,269,1,Tuesday,Winter
2025-01-21,P008,Tablet,Electronics,202,18000,230,1,Tuesday,Winter
2025-01-21,P009,Smartwatch,Electronics,195,5000,497,1,Tuesday,Winter
2025-01-21,P010,Camera,Electronics,135,30000,482,1,Tuesday,Winter
2025-01-21,P011,Speaker,Accessories,108,3500,849,1,Tuesday,Winter
2025-01-21,P012,Router,Networking,116,2500,805,1,Tuesday,Winter
2025-01-21,P013,SSD,Storage,182,4500,1155,1,Tuesday,Winter
2025-01-21,P014,Hard Disk,Storage,113,4000,545,1,Tuesday,Winter
2025-01-21,P015,USB Drive,Storage,224,700,673,1,Tuesday,Winter
2025-01-21,P016,Power Bank,Accessories,227,1200,1058,1,Tuesday,Winter
2025-01-21,P017,Microphone,Accessories,114,2800,286,1,Tuesday,Winter
2025-01-21,P018,Projector,Office Equipment,98,35000,839,1,Tuesday,Winter
2025-01-21,P019,Gaming Console,Electronics,168,45000,670,1,Tuesday,Winter
2025-01-21,P020,Webcam,Accessories,96,2200,787,1,Tuesday,Winter
2025-01-22,P001,Laptop,Electronics,207,55000,642,1,Wednesday,Winter
2025-01-22,P002,Smartphone,Electronics,180,25000,824,1,Wednesday,Winter
2025-01-22,P003,Headphones,Accessories,149,2500,775,1,Wednesday,Winter
2025-01-22,P004,Keyboard,Accessories,162,1500,968,1,Wednesday,Winter
2025-01-22,P005,Mouse,Accessories,211,800,513,1,Wednesday,Winter
2025-01-22,P006,Monitor,Electronics,225,12000,882,1,Wednesday,Winter
2025-01-22,P007,Printer,Office Equipment,235,15000,1172,1,Wednesday,Winter
2025-01-22,P008,Tablet,Electronics,151,18000,690,1,Wednesday,Winter
2025-01-22,P009,Smartwatch,Electronics,126,5000,840,1,Wednesday,Winter
2025-01-22,P010,Camera,Electronics,75,30000,989,1,Wednesday,Winter
2025-01-22,P011,Speaker,Accessories,50,3500,609,1,Wednesday,Winter
2025-01-22,P012,Router,Networking,123,2500,323,1,Wednesday,Winter
2025-01-22,P013,SSD,Storage,108,4500,816,1,Wednesday,Winter
2025-01-22,P014,Hard Disk,Storage,197,4000,741,1,Wednesday,Winter
2025-01-22,P015,USB Drive,Storage,103,700,569,1,Wednesday,Winter
2025-01-22,P016,Power Bank,Accessories,152,1200,344,1,Wednesday,Winter
2025-01-22,P017,Microphone,Accessories,214,2800,1133,1,Wednesday,Winter
2025-01-22,P018,Projector,Office Equipment,109,35000,910,1,Wednesday,Winter
2025-01-22,P019,Gaming Console,Electronics,235,45000,272,1,Wednesday,Winter
2025-01-22,P020,Webcam,Accessories,81,2200,1182,1,Wednesday,Winter
2025-01-23,P001,Laptop,Electronics,196,55000,536,1,Thursday,Winter
2025-01-23,P002,Smartphone,Electronics,237,25000,1020,1,Thursday,Winter
2025-01-23,P003,Headphones,Accessories,209,2500,1133,1,Thursday,Winter
2025-01-23,P004,Keyboard,Accessories,79,1500,829,1,Thursday,Winter
2025-01-23,P005,Mouse,Accessories,166,800,514,1,Thursday,Winter
2025-01-23,P006,Monitor,Electronics,201,12000,504,1,Thursday,Winter
2025-01-23,P007,Printer,Office Equipment,80,15000,401,1,Thursday,Winter
2025-01-23,P008,Tablet,Electronics,157,18000,598,1,Thursday,Winter
2025-01-23,P009,Smartwatch,Electronics,250,5000,363,1,Thursday,Winter
2025-01-23,P010,Camera,Electronics,73,30000,1159,1,Thursday,Winter
2025-01-23,P011,Speaker,Accessories,230,3500,1178,1,Thursday,Winter
2025-01-23,P012,Router,Networking,85,2500,849,1,Thursday,Winter
2025-01-23,P013,SSD,Storage,88,4500,539,1,Thursday,Winter
2025-01-23,P014,Hard Disk,Storage,241,4000,646,1,Thursday,Winter
2025-01-23,P015,USB Drive,Storage,131,700,265,1,Thursday,Winter
2025-01-23,P016,Power Bank,Accessories,115,1200,1051,1,Thursday,Winter
2025-01-23,P017,Microphone,Accessories,85,2800,893,1,Thursday,Winter
2025-01-23,P018,Projector,Office Equipment,143,35000,586,1,Thursday,Winter
2025-01-23,P019,Gaming Console,Electronics,238,45000,712,1,Thursday,Winter
2025-01-23,P020,Webcam,Accessories,182,2200,472,1,Thursday,Winter
2025-01-24,P001,Laptop,Electronics,185,55000,548,1,Friday,Winter
2025-01-24,P002,Smartphone,Electronics,166,25000,289,1,Friday,Winter
2025-01-24,P003,Headphones,Accessories,135,2500,241,1,Friday,Winter
2025-01-24,P004,Keyboard,Accessories,250,1500,652,1,Friday,Winter
2025-01-24,P005,Mouse,Accessories,203,800,506,1,Friday,Winter
2025-01-24,P006,Monitor,Electronics,232,12000,530,1,Friday,Winter
2025-01-24,P007,Printer,Office Equipment,124,15000,871,1,Friday,Winter
2025-01-24,P008,Tablet,Electronics,234,18000,545,1,Friday,Winter
2025-01-24,P009,Smartwatch,Electronics,80,5000,302,1,Friday,Winter
2025-01-24,P010,Camera,Electronics,182,30000,1136,1,Friday,Winter
2025-01-24,P011,Speaker,Accessories,130,3500,491,1,Friday,Winter
2025-01-24,P012,Router,Networking,246,2500,438,1,Friday,Winter
2025-01-24,P013,SSD,Storage,222,4500,877,1,Friday,Winter
2025-01-24,P014,Hard Disk,Storage,87,4000,1070,1,Friday,Winter
2025-01-24,P015,USB Drive,Storage,164,700,234,1,Friday,Winter
2025-01-24,P016,Power Bank,Accessories,245,1200,924,1,Friday,Winter
2025-01-24,P017,Microphone,Accessories,191,2800,906,1,Friday,Winter
2025-01-24,P018,Projector,Office Equipment,124,35000,485,1,Friday,Winter
2025-01-24,P019,Gaming Console,Electronics,216,45000,976,1,Friday,Winter
2025-01-24,P020,Webcam,Accessories,53,2200,216,1,Friday,Winter
2025-01-25,P001,Laptop,Electronics,158,55000,1113,1,Saturday,Winter
2025-01-25,P002,Smartphone,Electronics,145,25000,602,1,Saturday,Winter
2025-01-25,P003,Headphones,Accessories,70,2500,1100,1,Saturday,Winter
2025-01-25,P004,Keyboard,Accessories,63,1500,426,1,Saturday,Winter
2025-01-25,P005,Mouse,Accessories,114,800,350,1,Saturday,Winter
2025-01-25,P006,Monitor,Electronics,216,12000,795,1,Saturday,Winter
2025-01-25,P007,Printer,Office Equipment,126,15000,727,1,Saturday,Winter
2025-01-25,P008,Tablet,Electronics,74,18000,609,1,Saturday,Winter
2025-01-25,P009,Smartwatch,Electronics,168,5000,859,1,Saturday,Winter
2025-01-25,P010,Camera,Electronics,78,30000,1121,1,Saturday,Winter
2025-01-25,P011,Speaker,Accessories,81,3500,830,1,Saturday,Winter
2025-01-25,P012,Router,Networking,218,2500,952,1,Saturday,Winter
2025-01-25,P013,SSD,Storage,206,4500,512,1,Saturday,Winter
2025-01-25,P014,Hard Disk,Storage,138,4000,523,1,Saturday,Winter
2025-01-25,P015,USB Drive,Storage,195,700,1049,1,Saturday,Winter
2025-01-25,P016,Power Bank,Accessories,176,1200,1091,1,Saturday,Winter
2025-01-25,P017,Microphone,Accessories,163,2800,561,1,Saturday,Winter
2025-01-25,P018,Projector,Office Equipment,156,35000,887,1,Saturday,Winter
2025-01-25,P019,Gaming Console,Electronics,63,45000,423,1,Saturday,Winter
2025-01-25,P020,Webcam,Accessories,109,2200,944,1,Saturday,Winter
2025-01-26,P001,Laptop,Electronics,167,55000,1190,1,Sunday,Winter
2025-01-26,P002,Smartphone,Electronics,81,25000,728,1,Sunday,Winter
2025-01-26,P003,Headphones,Accessories,181,2500,375,1,Sunday,Winter
2025-01-26,P004,Keyboard,Accessories,214,1500,375,1,Sunday,Winter
2025-01-26,P005,Mouse,Accessories,71,800,1108,1,Sunday,Winter
2025-01-26,P006,Monitor,Electronics,118,12000,544,1,Sunday,Winter
2025-01-26,P007,Printer,Office Equipment,241,15000,1143,1,Sunday,Winter
2025-01-26,P008,Tablet,Electronics,111,18000,523,1,Sunday,Winter
2025-01-26,P009,Smartwatch,Electronics,223,5000,422,1,Sunday,Winter
2025-01-26,P010,Camera,Electronics,199,30000,753,1,Sunday,Winter
2025-01-26,P011,Speaker,Accessories,227,3500,435,1,Sunday,Winter
2025-01-26,P012,Router,Networking,126,2500,975,1,Sunday,Winter
2025-01-26,P013,SSD,Storage,212,4500,666,1,Sunday,Winter
2025-01-26,P014,Hard Disk,Storage,113,4000,962,1,Sunday,Winter
2025-01-26,P015,USB Drive,Storage,150,700,516,1,Sunday,Winter
2025-01-26,P016,Power Bank,Accessories,121,1200,347,1,Sunday,Winter
2025-01-26,P017,Microphone,Accessories,64,2800,480,1,Sunday,Winter
2025-01-26,P018,Projector,Office Equipment,131,35000,788,1,Sunday,Winter
2025-01-26,P019,Gaming Console,Electronics,220,45000,460,1,Sunday,Winter
2025-01-26,P020,Webcam,Accessories,136,2200,206,1,Sunday,Winter
2025-01-27,P001,Laptop,Electronics,93,55000,674,1,Monday,Winter
2025-01-27,P002,Smartphone,Electronics,243,25000,566,1,Monday,Winter
2025-01-27,P003,Headphones,Accessories,160,2500,560,1,Monday,Winter
2025-01-27,P004,Keyboard,Accessories,194,1500,916,1,Monday,Winter
2025-01-27,P005,Mouse,Accessories,87,800,716,1,Monday,Winter
2025-01-27,P006,Monitor,Electronics,188,12000,474,1,Monday,Winter
2025-01-27,P007,Printer,Office Equipment,117,15000,302,1,Monday,Winter
2025-01-27,P008,Tablet,Electronics,159,18000,362,1,Monday,Winter
2025-01-27,P009,Smartwatch,Electronics,75,5000,625,1,Monday,Winter
2025-01-27,P010,Camera,Electronics,100,30000,999,1,Monday,Winter
2025-01-27,P011,Speaker,Accessories,157,3500,276,1,Monday,Winter
2025-01-27,P012,Router,Networking,79,2500,768,1,Monday,Winter
2025-01-27,P013,SSD,Storage,113,4500,1029,1,Monday,Winter
2025-01-27,P014,Hard Disk,Storage,115,4000,976,1,Monday,Winter
2025-01-27,P015,USB Drive,Storage,119,700,1159,1,Monday,Winter
2025-01-27,P016,Power Bank,Accessories,69,1200,426,1,Monday,Winter
2025-01-27,P017,Microphone,Accessories,194,2800,711,1,Monday,Winter
2025-01-27,P018,Projector,Office Equipment,75,35000,1175,1,Monday,Winter
2025-01-27,P019,Gaming Console,Electronics,199,45000,1077,1,Monday,Winter
2025-01-27,P020,Webcam,Accessories,75,2200,1137,1,Monday,Winter
2025-01-28,P001,Laptop,Electronics,198,55000,857,1,Tuesday,Winter
2025-01-28,P002,Smartphone,Electronics,70,25000,957,1,Tuesday,Winter
2025-01-28,P003,Headphones,Accessories,102,2500,495,1,Tuesday,Winter
2025-01-28,P004,Keyboard,Accessories,176,1500,951,1,Tuesday,Winter
2025-01-28,P005,Mouse,Accessories,175,800,708,1,Tuesday,Winter
2025-01-28,P006,Monitor,Electronics,112,12000,398,1,Tuesday,Winter
2025-01-28,P007,Printer,Office Equipment,234,15000,762,1,Tuesday,Winter
2025-01-28,P008,Tablet,Electronics,214,18000,329,1,Tuesday,Winter
2025-01-28,P009,Smartwatch,Electronics,111,5000,559,1,Tuesday,Winter
2025-01-28,P010,Camera,Electronics,244,30000,784,1,Tuesday,Winter
2025-01-28,P011,Speaker,Accessories,100,3500,956,1,Tuesday,Winter
2025-01-28,P012,Router,Networking,204,2500,329,1,Tuesday,Winter
2025-01-28,P013,SSD,Storage,62,4500,1128,1,Tuesday,Winter
2025-01-28,P014,Hard Disk,Storage,212,4000,272,1,Tuesday,Winter
2025-01-28,P015,USB Drive,Storage,222,700,1102,1,Tuesday,Winter
2025-01-28,P016,Power Bank,Accessories,228,1200,795,1,Tuesday,Winter
2025-01-28,P017,Microphone,Accessories,93,2800,248,1,Tuesday,Winter
2025-01-28,P018,Projector,Office Equipment,161,35000,475,1,Tuesday,Winter
2025-01-28,P019,Gaming Console,Electronics,180,45000,477,1,Tuesday,Winter
2025-01-28,P020,Webcam,Accessories,100,2200,377,1,Tuesday,Winter
2025-01-29,P001,Laptop,Electronics,102,55000,1165,1,Wednesday,Winter
2025-01-29,P002,Smartphone,Electronics,52,25000,699,1,Wednesday,Winter
2025-01-29,P003,Headphones,Accessories,163,2500,1075,1,Wednesday,Winter
2025-01-29,P004,Keyboard,Accessories,87,1500,207,1,Wednesday,Winter
2025-01-29,P005,Mouse,Accessories,200,800,361,1,Wednesday,Winter
2025-01-29,P006,Monitor,Electronics,162,12000,987,1,Wednesday,Winter
2025-01-29,P007,Printer,Office Equipment,237,15000,269,1,Wednesday,Winter
2025-01-29,P008,Tablet,Electronics,78,18000,780,1,Wednesday,Winter
2025-01-29,P009,Smartwatch,Electronics,158,5000,573,1,Wednesday,Winter
2025-01-29,P010,Camera,Electronics,157,30000,862,1,Wednesday,Winter
2025-01-29,P011,Speaker,Accessories,220,3500,524,1,Wednesday,Winter
2025-01-29,P012,Router,Networking,230,2500,1170,1,Wednesday,Winter
2025-01-29,P013,SSD,Storage,213,4500,331,1,Wednesday,Winter
2025-01-29,P014,Hard Disk,Storage,119,4000,469,1,Wednesday,Winter
2025-01-29,P015,USB Drive,Storage,168,700,940,1,Wednesday,Winter
2025-01-29,P016,Power Bank,Accessories,166,1200,394,1,Wednesday,Winter
2025-01-29,P017,Microphone,Accessories,207,2800,749,1,Wednesday,Winter
2025-01-29,P018,Projector,Office Equipment,110,35000,273,1,Wednesday,Winter
2025-01-29,P019,Gaming Console,Electronics,200,45000,791,1,Wednesday,Winter
2025-01-29,P020,Webcam,Accessories,132,2200,948,1,Wednesday,Winter
2025-01-30,P001,Laptop,Electronics,229,55000,661,1,Thursday,Winter
2025-01-30,P002,Smartphone,Electronics,193,25000,202,1,Thursday,Winter
2025-01-30,P003,Headphones,Accessories,171,2500,1036,1,Thursday,Winter
2025-01-30,P004,Keyboard,Accessories,164,1500,515,1,Thursday,Winter
2025-01-30,P005,Mouse,Accessories,55,800,713,1,Thursday,Winter
2025-01-30,P006,Monitor,Electronics,102,12000,438,1,Thursday,Winter
2025-01-30,P007,Printer,Office Equipment,209,15000,505,1,Thursday,Winter
2025-01-30,P008,Tablet,Electronics,210,18000,1074,1,Thursday,Winter
2025-01-30,P009,Smartwatch,Electronics,222,5000,205,1,Thursday,Winter
2025-01-30,P010,Camera,Electronics,219,30000,732,1,Thursday,Winter
2025-01-30,P011,Speaker,Accessories,250,3500,434,1,Thursday,Winter
2025-01-30,P012,Router,Networking,153,2500,222,1,Thursday,Winter
2025-01-30,P013,SSD,Storage,200,4500,461,1,Thursday,Winter
2025-01-30,P014,Hard Disk,Storage,224,4000,757,1,Thursday,Winter
2025-01-30,P015,USB Drive,Storage,97,700,892,1,Thursday,Winter
2025-01-30,P016,Power Bank,Accessories,151,1200,229,1,Thursday,Winter
2025-01-30,P017,Microphone,Accessories,70,2800,242,1,Thursday,Winter
2025-01-30,P018,Projector,Office Equipment,221,35000,1104,1,Thursday,Winter
2025-01-30,P019,Gaming Console,Electronics,128,45000,386,1,Thursday,Winter
2025-01-30,P020,Webcam,Accessories,122,2200,1090,1,Thursday,Winter
2025-01-31,P001,Laptop,Electronics,74,55000,791,1,Friday,Winter
2025-01-31,P002,Smartphone,Electronics,235,25000,439,1,Friday,Winter
2025-01-31,P003,Headphones,Accessories,213,2500,1107,1,Friday,Winter
2025-01-31,P004,Keyboard,Accessories,230,1500,1131,1,Friday,Winter
2025-01-31,P005,Mouse,Accessories,233,800,572,1,Friday,Winter
2025-01-31,P006,Monitor,Electronics,94,12000,875,1,Friday,Winter
2025-01-31,P007,Printer,Office Equipment,198,15000,1185,1,Friday,Winter
2025-01-31,P008,Tablet,Electronics,72,18000,359,1,Friday,Winter
2025-01-31,P009,Smartwatch,Electronics,208,5000,317,1,Friday,Winter
2025-01-31,P010,Camera,Electronics,214,30000,403,1,Friday,Winter
2025-01-31,P011,Speaker,Accessories,209,3500,1024,1,Friday,Winter
2025-01-31,P012,Router,Networking,177,2500,672,1,Friday,Winter
2025-01-31,P013,SSD,Storage,96,4500,623,1,Friday,Winter
2025-01-31,P014,Hard Disk,Storage,234,4000,756,1,Friday,Winter
2025-01-31,P015,USB Drive,Storage,106,700,209,1,Friday,Winter
2025-01-31,P016,Power Bank,Accessories,214,1200,454,1,Friday,Winter
2025-01-31,P017,Microphone,Accessories,143,2800,1119,1,Friday,Winter
2025-01-31,P018,Projector,Office Equipment,79,35000,1123,1,Friday,Winter
2025-01-31,P019,Gaming Console,Electronics,104,45000,636,1,Friday,Winter
2025-01-31,P020,Webcam,Accessories,199,2200,1129,1,Friday,Winter
2025-02-01,P001,Laptop,Electronics,80,55000,1172,2,Saturday,Winter
2025-02-01,P002,Smartphone,Electronics,177,25000,210,2,Saturday,Winter
2025-02-01,P003,Headphones,Accessories,213,2500,1113,2,Saturday,Winter
2025-02-01,P004,Keyboard,Accessories,123,1500,749,2,Saturday,Winter
2025-02-01,P005,Mouse,Accessories,200,800,238,2,Saturday,Winter
2025-02-01,P006,Monitor,Electronics,249,12000,315,2,Saturday,Winter
2025-02-01,P007,Printer,Office Equipment,232,15000,438,2,Saturday,Winter
2025-02-01,P008,Tablet,Electronics,138,18000,449,2,Saturday,Winter
2025-02-01,P009,Smartwatch,Electronics,79,5000,1164,2,Saturday,Winter
2025-02-01,P010,Camera,Electronics,127,30000,634,2,Saturday,Winter
2025-02-01,P011,Speaker,Accessories,129,3500,653,2,Saturday,Winter
2025-02-01,P012,Router,Networking,114,2500,1108,2,Saturday,Winter
2025-02-01,P013,SSD,Storage,103,4500,683,2,Saturday,Winter
2025-02-01,P014,Hard Disk,Storage,54,4000,1140,2,Saturday,Winter
2025-02-01,P015,USB Drive,Storage,131,700,287,2,Saturday,Winter
2025-02-01,P016,Power Bank,Accessories,88,1200,634,2,Saturday,Winter
2025-02-01,P017,Microphone,Accessories,144,2800,689,2,Saturday,Winter
2025-02-01,P018,Projector,Office Equipment,224,35000,1061,2,Saturday,Winter
2025-02-01,P019,Gaming Console,Electronics,98,45000,945,2,Saturday,Winter
2025-02-01,P020,Webcam,Accessories,68,2200,1049,2,Saturday,Winter
2025-02-02,P001,Laptop,Electronics,239,55000,204,2,Sunday,Winter
2025-02-02,P002,Smartphone,Electronics,238,25000,1088,2,Sunday,Winter
2025-02-02,P003,Headphones,Accessories,83,2500,946,2,Sunday,Winter
2025-02-02,P004,Keyboard,Accessories,111,1500,1064,2,Sunday,Winter
2025-02-02,P005,Mouse,Accessories,192,800,735,2,Sunday,Winter
2025-02-02,P006,Monitor,Electronics,82,12000,1041,2,Sunday,Winter
2025-02-02,P007,Printer,Office Equipment,186,15000,790,2,Sunday,Winter
2025-02-02,P008,Tablet,Electronics,100,18000,998,2,Sunday,Winter
2025-02-02,P009,Smartwatch,Electronics,129,5000,643,2,Sunday,Winter
2025-02-02,P010,Camera,Electronics,51,30000,397,2,Sunday,Winter
2025-02-02,P011,Speaker,Accessories,60,3500,1127,2,Sunday,Winter
2025-02-02,P012,Router,Networking,225,2500,729,2,Sunday,Winter
2025-02-02,P013,SSD,Storage,116,4500,339,2,Sunday,Winter
2025-02-02,P014,Hard Disk,Storage,94,4000,743,2,Sunday,Winter
2025-02-02,P015,USB Drive,Storage,243,700,381,2,Sunday,Winter
2025-02-02,P016,Power Bank,Accessories,72,1200,407,2,Sunday,Winter
2025-02-02,P017,Microphone,Accessories,136,2800,1130,2,Sunday,Winter
2025-02-02,P018,Projector,Office Equipment,82,35000,713,2,Sunday,Winter
2025-02-02,P019,Gaming Console,Electronics,76,45000,619,2,Sunday,Winter
2025-02-02,P020,Webcam,Accessories,223,2200,675,2,Sunday,Winter
2025-02-03,P001,Laptop,Electronics,59,55000,441,2,Monday,Winter
2025-02-03,P002,Smartphone,Electronics,114,25000,265,2,Monday,Winter
2025-02-03,P003,Headphones,Accessories,162,2500,379,2,Monday,Winter
2025-02-03,P004,Keyboard,Accessories,230,1500,953,2,Monday,Winter
2025-02-03,P005,Mouse,Accessories,156,800,826,2,Monday,Winter
2025-02-03,P006,Monitor,Electronics,174,12000,1154,2,Monday,Winter
2025-02-03,P007,Printer,Office Equipment,183,15000,927,2,Monday,Winter
2025-02-03,P008,Tablet,Electronics,208,18000,687,2,Monday,Winter
2025-02-03,P009,Smartwatch,Electronics,204,5000,454,2,Monday,Winter
